text,created_at,polarity,sentiment
"RT @mohand1418: Whatever your thoughts are on this final season, there is one thing which is certain. Peter Dinklage has been amazing playi…",2019-05-20 12:47:40,0.27142857142857146,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:47:40,-0.16874999999999998,negative
"RT @KWestSavali: Try not to kill any innocent, unarmed Black people tonight. https://t.co/AF9MtTFgCu",2019-05-20 12:47:41,0.16666666666666669,negative
RT @ceciIiaparikh: its soooo funny how yall have no problem with this but if it was daenerys....realizashun https://t.co/8Gnen26nxr,2019-05-20 12:47:41,0.25,negative
RT @aaronsjuliette: okay but sansa's coronation outfit snapped so hard she probably made it herself #gameofthrones https://t.co/T5HorT1Bjf,2019-05-20 12:47:41,0.10416666666666666,negative
"RT @GameofKweens: Bran Stark watching everybody die &amp; argue for years knowing it was paving his way to the throne. 

#GameOfThrones #GoT #D…",2019-05-20 12:47:41,-0.2,negative
"RT @DogsTrust: Since #GameOfThrones began, wolf-like dogs have soared in popularity &amp; sadly we've seen a huge increase in breeds like Malam…",2019-05-20 12:47:41,-0.04999999999999996,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:47:41,-0.16874999999999998,negative
RT @yo_jazm: Sometimes duty is the death of love #GameOfThrones https://t.co/7CborPfVn5,2019-05-20 12:47:41,0.5,neutral
RT @StormyDaniels: Whether or not you were a diehard fan or casual watcher (HOW is that possible?) and whether or not you loved or hated th…,2019-05-20 12:47:41,-0.17500000000000004,negative
RT @MMAGreg1: The Game of Thrones graphic designer who was given 1 week to CGI Jon Snow petting his dog to make Twitter happy. #GameofThron…,2019-05-20 12:47:41,0.13333333333333333,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:41,0.0,negative
"RT @muthana_98: At the end, it will always be the animals that will be loyal to us.
#GameOfThrones #GameOfThrones https://t.co/liC5t9kw6U",2019-05-20 12:47:41,0.3333333333333333,negative
"RT @TweetsByBilal: Inside Bran Stark’s head this entire season: 

#GoT #GameofThrones https://t.co/guf7q3UAYu",2019-05-20 12:47:41,-0.1,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:42,-0.1,negative
RT @kreidy_b: Just give Peter Dinklage the Emmy right away. He was outstanding! #GameofThrones https://t.co/2nyAk6055Y,2019-05-20 12:47:42,0.45535714285714285,negative
"RT @czareecassidy_: also, what was the point of this dramatic scene? #GameOfThrones https://t.co/g6dU6SiEaj",2019-05-20 12:47:42,-0.4333333333333333,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:42,-0.5,negative
RT @chumba_arnold: Good boy Ghost finally got the love he deserved. My happy ending for #GameOfThrones https://t.co/tay7wMIBqJ,2019-05-20 12:47:42,0.5,neutral
RT @stellarcarol: the details of her crown and her costume are stunning. she truly won. #GameOfThrones https://t.co/RlWlctIQC0,2019-05-20 12:47:42,0.5,neutral
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:42,0.10714285714285714,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:42,-0.4,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:42,-0.1,negative
RT @JennaGuillaume: You're telling me they had TWO YEARS to put together a decent show and they couldn't even spot the goddamn Starbucks cu…,2019-05-20 12:47:42,0.16666666666666666,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:42,-0.5,negative
RT @Thatwindagain: Perfect ending https://t.co/l5jswKK0jZ,2019-05-20 12:47:42,1.0,positive
"RT @nilolimm: At the end, it will always be the animals that will be loyal to us.
#GameOfThrones https://t.co/Kv4beMLU4v",2019-05-20 12:47:42,0.3333333333333333,negative
"RT @DrDivyaChopra: GOT fans right now!
#GameOfThrones https://t.co/7uMDtpi8E9",2019-05-20 12:47:42,0.3571428571428571,negative
RT @ChiTown_Eazy: No wonder y’all don’t be knowing wtf going on in the show. Too concerned with hidden water bottles and shit https://t.co/…,2019-05-20 12:47:42,-0.2888888888888889,negative
#gameofthrones - even more disappointing finale than expected... https://t.co/odzeFLPB3Q,2019-05-20 12:47:43,-0.06666666666666667,negative
"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…",2019-05-20 12:47:43,-0.012727272727272731,negative
"RT @GC_Cubed: Us: So what was the point of Jon being a Targaryan and true heir?

D&amp;D:

#GameOfThrones
https://t.co/2AhQzepitf",2019-05-20 12:47:43,0.35,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:44,-0.5,negative
"RT @CoordinatorMary: And now his watch is ended.....
Thank you Kit Harrington for a STUNNING performance as Jon Snow. 
#GameOfThronesFinale…",2019-05-20 12:47:44,0.5,neutral
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:44,-0.1,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:44,0.0,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:44,0.22499999999999998,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:44,0.16,negative
"RT @MonacadiPonza: Me after watching the final episode.
#GameOfThrones 
#GameOfThronesFinale https://t.co/mdAlPHKDvG",2019-05-20 12:47:44,0.0,negative
RT @ceciIiaparikh: its soooo funny how yall have no problem with this but if it was daenerys....realizashun https://t.co/8Gnen26nxr,2019-05-20 12:47:45,0.25,negative
Bran is that one person who didn't contribute ANYTHING AND I MEAN LITERALLY ANYTHING to the group assignment but sh… https://t.co/bXoeFuX4c9,2019-05-20 12:47:44,-0.3125,negative
RT @StevenWithAV13: You’re telling me in the two fucking years y’all took to make this fucking season no one caught the coffee cup OR THE F…,2019-05-20 12:47:45,-0.6,negative
"@RealGlenMacnow @LesBowen @GameOfThrones Excellent ending, bunch of haters",2019-05-20 12:47:45,1.0,positive
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:45,-0.5,negative
RT @woIgang: a happy Ghost is a the only glo up that matters #GameofThrones https://t.co/opZlintnbu,2019-05-20 12:47:45,0.4,negative
RT @brunchandbutts: Robin Arryn got that “my crazy ass mama died and I could finally get vaccinated” glow up #GameofThrones #DemThrones htt…,2019-05-20 12:47:45,-0.3,negative
RT @vdpluijm: My Dutch colleague Jan Smit recognizes his famous #Zumaya-#Spain K/T boundary layer in #got.  The boundary marks the ~65Ma sp…,2019-05-20 12:47:45,0.5,neutral
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:45,0.10714285714285714,negative
"RT @theesimi: The scene we not only wanted, but the scene we needed #GameOfThrones https://t.co/4H57knQGBD",2019-05-20 12:47:45,0.0,negative
The end of #GameofThrones was good. Obviously the show’s writing was never as good after it surpassed the books &amp; t… https://t.co/rtRHcoaALL,2019-05-20 12:47:45,0.4666666666666666,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:47:46,0.3,negative
"Don’t worry! Given this shit ass ending, there will be at least 3-4 sequel spinoffs and maybe a prequel as well!",2019-05-20 12:47:46,-0.2875,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:46,0.10714285714285714,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:47:46,0.3,negative
"RT @Asshiqqqqq: Love is the death of duty. Duty is the death of love. 

#GameOfThrones #GameOfThronesFinale https://t.co/dgVd4Dil4a",2019-05-20 12:47:46,0.5,neutral
RT @kreidy_b: Just give Peter Dinklage the Emmy right away. He was outstanding! #GameofThrones https://t.co/2nyAk6055Y,2019-05-20 12:47:46,0.45535714285714285,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:46,-0.1,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:47:46,-0.16874999999999998,negative
"RT @mr3film: Tyrion: ""Bran should be King""

Nearly everyone else: ""Aye!""

Sansa: ""Lol! Fuck that! I'm naming myself Queen in the North!""…",2019-05-20 12:47:46,0.16666666666666666,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:47:46,0.35,negative
"RT @LauraTorresGut: So Jon sacrificed everything, he was the best man in the series, never did a bad thing, was the true heir all along, wa…",2019-05-20 12:47:46,0.2166666666666667,negative
@PubliusII4 @JumpintraxJack @GameOfThrones @funder If they don't want to read the report they can go to audible and listen to it for free.,2019-05-20 12:47:47,0.4,negative
"RT @sSyltha: #GameOfThrones
True end 😂 https://t.co/nl8mmK4CAw",2019-05-20 12:47:47,0.35,negative
@GameOfThrones Thank for such a great show! #favoriteshowofalltime,2019-05-20 12:47:47,0.5,neutral
RT @heyannalaura: Cersei and Jaime  could have survived if they’d just moved a little to the right. #DemThrones #gameofthrones https://t.co…,2019-05-20 12:47:47,0.04910714285714285,negative
"RT @XlvieV: this shot was the only good thing about this whole season 
 #GameOfThrones https://t.co/RTVOMkgmGE",2019-05-20 12:47:47,0.3,negative
"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…",2019-05-20 12:47:47,-0.012727272727272731,negative
"RT @PostMalone28: Remember when we were happy and we did not know..
#GameOfThrones #GameOfThonesFinale https://t.co/JzVVjgcmex",2019-05-20 12:47:47,0.8,positive
"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…",2019-05-20 12:47:47,-0.012727272727272731,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:47,0.22499999999999998,negative
"RT @rejects: Sure, there’s a water bottle. But why aren’t more people asking the real question: is that Howland Reed, and if so, what the f…",2019-05-20 12:47:47,0.39999999999999997,negative
RT @kyparks18: when you do absolutely nothing during the group project and you get an A #GameOfThrones  #GameOfThronesFinale https://t.co/8…,2019-05-20 12:47:47,0.2,negative
"RT @muthana_98: At the end, it will always be the animals that will be loyal to us.
#GameOfThrones #GameOfThrones https://t.co/liC5t9kw6U",2019-05-20 12:47:47,0.3333333333333333,negative
"RT @OguguahDenzel: #GameOfThrones
#TheFinalEpisode

Jon's entire lines in the season https://t.co/46h66W5qq1",2019-05-20 12:47:48,0.0,negative
"RT @KWestSavali: Try not to kill any innocent, unarmed Black people tonight. https://t.co/AF9MtTFgCu",2019-05-20 12:47:48,0.16666666666666669,negative
"RT @GoTthings_: Whatever your thoughts are on this final season, there is one thing which is certain. Peter Dinklage has been amazing playi…",2019-05-20 12:47:48,0.27142857142857146,negative
RT @StormyDaniels: Whether or not you were a diehard fan or casual watcher (HOW is that possible?) and whether or not you loved or hated th…,2019-05-20 12:47:48,-0.17500000000000004,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:48,1.0,positive
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:48,-0.4,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:48,-0.4,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:47:48,-0.16874999999999998,negative
RT @dennisjoseph46: I'm curious to know when the new recruitment of the unsullied took place #GameOfThrones https://t.co/TQADhifJqS,2019-05-20 12:47:48,0.018181818181818174,negative
"Last night I said goodbye to one of my favorite shows, I have always loved this show and while it was not the endin… https://t.co/GExO4HrWf8",2019-05-20 12:47:48,0.39999999999999997,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:48,0.22499999999999998,negative
"“We know we put women through a lot of horrible things throughout eight seasons, but at least in the end a man who… https://t.co/Rt83lgATBw",2019-05-20 12:47:49,-0.65,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:49,0.21428571428571427,negative
RT @mebdon3: Forever my queen : ( https://t.co/JvqPT3gXwH,2019-05-20 12:47:49,-0.75,negative
"RT @meg_eh: King of the 6 Kingdoms
Queen of the North
Explorer of the West
King of the Free Folk

#GameofThrones #HouseStark https://t.co/M…",2019-05-20 12:47:49,0.4,negative
RT @pure_blood: The only thing worth the wait was Jon petting Ghost #GameofThrones https://t.co/Gv8bf3daC2,2019-05-20 12:47:49,0.15,negative
"RT @GuyBostonSports: Forget Game of Thrones, This Is The Show You Need To Be Watching 

@PalmerGuyBoston explains 

Find your favorite new…",2019-05-20 12:47:49,0.04999999999999999,negative
"RT @starkrings: because #GameOfThrones is ending, here is the single greatest scene from the series https://t.co/l2dF2papcW",2019-05-20 12:47:49,0.4642857142857143,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:49,0.21428571428571427,negative
Sure if you gloss over all the atrocities she committed,2019-05-20 12:47:49,0.5,neutral
RT @SuperVOGirl: Guess they HAD to pick Bran because he’s the only one who came with his own chair. #GameOfThrones #TheFinalEpisode https:/…,2019-05-20 12:47:49,0.3,negative
"RT @connorpfam: The only part that mattered. 

#GameOfThrones #GameOfThronesFinale https://t.co/VDJlBKIvpb",2019-05-20 12:47:49,0.0,negative
I was pleasantly surprised! Especially that big throne room scene. #GameOfThronesFinale #GameOfThrones,2019-05-20 12:47:50,0.041666666666666664,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:47:50,0.10714285714285714,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:50,0.10714285714285714,negative
"RT @rosepowerose: sansa stark in her bedroom after being the queen of the north

#GameOfThronesFinale #GameofThrones   #GoT #TheFinalEpisod…",2019-05-20 12:47:50,-0.2,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:50,0.21428571428571427,negative
RT @kreidy_b: Just give Peter Dinklage the Emmy right away. He was outstanding! #GameofThrones https://t.co/2nyAk6055Y,2019-05-20 12:47:50,0.45535714285714285,negative
RT @StevenWithAV13: You’re telling me in the two fucking years y’all took to make this fucking season no one caught the coffee cup OR THE F…,2019-05-20 12:47:50,-0.6,negative
"RT @meruzziofficial: Jon snow never wanted to be king.
Jon gave up the throne for the sake of his people
He ended up sacrificing the Love o…",2019-05-20 12:47:50,0.5,neutral
RT @JainilJ14: I don't care what u think about show's ending but this was necessary! #GameOfThrones https://t.co/u6PFq3L9gs,2019-05-20 12:47:50,0.0,negative
"RT @ammar7ahmed: Soooo, it's GOT's last day 💔 
It's heartbreaking to wait for the finale of the greatest show ever but, nothing lasts forev…",2019-05-20 12:47:51,0.5,neutral
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:51,-0.1,negative
RT @Black_B3arr: Not to exaggerate but this is the greatest shot in the entire series. #GameOfThrones  https://t.co/N3y852t85I,2019-05-20 12:47:51,0.5,neutral
RT @XpageX: And they lived happily ever after #GameOfThrones https://t.co/sXGNMz5RVH,2019-05-20 12:47:51,0.8,positive
"RT @gameofupdates: thank you to the most incredible cast for working so hard to bring our favourite characters to life ❤️

#gameofthrones #…",2019-05-20 12:47:51,0.3694444444444444,negative
"RT @ochimusha108: And now our watch is ended! Loved every moment!!!
#GameOfThronesFinale 
#GAMEOFTHRONES https://t.co/yRl7xg1swh",2019-05-20 12:47:51,1.0,positive
RT @JennaGuillaume: The fact that they literally put a line in there saying “People love stories. And no one has a better story than Bran”…,2019-05-20 12:47:51,0.5,neutral
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:51,0.10714285714285714,negative
RT @RiseFallNick: Brian Cranston seeing Breaking Bad is trending just because people thought #GameOfThrones finale sucked that hard: https:…,2019-05-20 12:47:51,-0.49583333333333324,negative
"RT @GameofKweens: Bran Stark watching everybody die &amp; argue for years knowing it was paving his way to the throne. 

#GameOfThrones #GoT #D…",2019-05-20 12:47:51,-0.2,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:51,-0.1,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:51,0.21428571428571427,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:51,1.0,positive
RT @BBCWorld: There’s no denying that it was the women of Westeros who stole the final season of #GameOfThrones. #GOTfinale https://t.co/Zl…,2019-05-20 12:47:51,0.0,negative
RT @Darthcoal: foreshadowing how the plot would spiral down the drain like dirty bath water https://t.co/92kYk6Hv74,2019-05-20 12:47:51,-0.37777777777777777,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:51,-0.1,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:51,0.22499999999999998,negative
RT @andreagrimes: Ser Brienne should have been starting HER OWN PAGE in the dingdang king's guard diary #got #gameofthrones #spoilers,2019-05-20 12:47:52,0.3,negative
"RT @GoTthings_: The scenes we not only wanted, but the scene we needed #GameOfThrones⁠ ⁠ https://t.co/rfUFtMn3GL",2019-05-20 12:47:52,0.0,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:47:52,0.10714285714285714,negative
"RT @MonacadiPonza: Me after watching the final episode.
#GameOfThrones 
#GameOfThronesFinale https://t.co/mdAlPHKDvG",2019-05-20 12:47:52,0.0,negative
RT @yo_jazm: Sometimes duty is the death of love #GameOfThrones https://t.co/7CborPfVn5,2019-05-20 12:47:52,0.5,neutral
"RT @XlvieV: this shot was the only good thing about this whole season 
 #GameOfThrones https://t.co/RTVOMkgmGE",2019-05-20 12:47:52,0.3,negative
RT @Tayfun_Dolkan: The best scene in the final season #GameOfThrones https://t.co/GfY0XbajsP,2019-05-20 12:47:52,0.5,neutral
Milk does a body good?,2019-05-20 12:47:52,0.7,positive
"@shimmysina ""Duty is the death of love""  The writers wrote that for the fans as a FU for watching that finale trash… https://t.co/TBqRwJCSmU",2019-05-20 12:47:52,0.5,neutral
"RT @k_bushy1: to the greatest show to ever exist, thank you for giving us something special #GameofThrones https://t.co/01OaNmQQP3",2019-05-20 12:47:52,0.6785714285714286,positive
RT @grumpylisbon: OK BUT NOW I AM CRYING. #GameOfThrones https://t.co/gRSgtfMXaD,2019-05-20 12:47:52,0.15,negative
RT @Darthcoal: foreshadowing how the plot would spiral down the drain like dirty bath water https://t.co/92kYk6Hv74,2019-05-20 12:47:52,-0.37777777777777777,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:53,-0.1,negative
"@IAmBlakStatus @GameOfThrones Tellll meeeee. Everything was amazing in Dexter,  then the end happened.",2019-05-20 12:47:53,0.6000000000000001,positive
one of the most satisfying scene hahaha,2019-05-20 12:47:53,0.39999999999999997,negative
crying 😭😭,2019-05-20 12:47:53,-0.2,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:53,-0.5,negative
"RT @WildAssFire: These characters were so strong, that even the writers didn’t know how to kill them. 
#GameOfThrones #TheFinalEpisode http…",2019-05-20 12:47:54,0.4333333333333333,negative
RT @IISuperwomanII: The greatest death on @GameOfThrones this season is HBO. You served well. #RIP,2019-05-20 12:47:54,1.0,positive
RT @lilireinhart: Started watching when I was 16. Sad to see it end.  #GameOfThrones,2019-05-20 12:47:54,-0.5,negative
"RT @LFCUSA: The only true Kings 👑

#GameOfThrones https://t.co/E6FkXNbYcx",2019-05-20 12:47:54,0.175,negative
This fucking soundtrack was playing while Brienne was writing Jaime's deeds in the book. Please shoot me. I never t… https://t.co/8uugkcUVTV,2019-05-20 12:47:54,-0.6,negative
Only part of the show I care about,2019-05-20 12:47:54,0.0,negative
RT @Coopers_mews: The true (and better) winner of the throne.  Meow.  #GameOfThrones #AdoptDontShop https://t.co/97zJvr3vgR,2019-05-20 12:47:54,0.425,negative
RT @Black_B3arr: Not to exaggerate but this is the greatest shot in the entire series. #GameOfThrones  https://t.co/N3y852t85I,2019-05-20 12:47:54,0.5,neutral
"#gameofthrones spin-off idea:
Hot Pie hosts a Great Westerosi Bake-Off to soothe our S8 anger.",2019-05-20 12:47:54,0.1166666666666667,negative
Big @GameOfThrones fan but the final season just felt rushed from a viewers standpoint.,2019-05-20 12:47:54,0.0,negative
"RT @imdafreak27: Jon Snow was a Targaryen, for no fucking reason. Arya became no one, for no fucking reason. Dany did good things for 8 sea…",2019-05-20 12:47:54,0.4333333333333333,negative
RT @lowellasegovia: How can the greatest show have the worst ending?!?! I am beyond disappointed #GameOfThrones https://t.co/jCZ6xzTuMg,2019-05-20 12:47:54,-0.25,negative
"RT @starkrings: because #GameOfThrones is ending, here is the single greatest scene from the series https://t.co/l2dF2papcW",2019-05-20 12:47:54,0.4642857142857143,negative
"RT @MikeSkulsky: D&amp;D: We need 500 days between season 7 and our final season of #GameofThrones

Me: Well at least they're not rushing it an…",2019-05-20 12:47:55,-0.15,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:55,-0.1,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:55,0.10714285714285714,negative
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:55,-0.1,negative
RT @Black_B3arr: Not to exaggerate but this is the greatest shot in the entire series. #GameOfThrones  https://t.co/N3y852t85I,2019-05-20 12:47:55,0.5,neutral
@MissAmandaParis @GameOfThrones Lovely !!!,2019-05-20 12:47:55,0.9765625,positive
RT @brunchandbutts: Robin Arryn got that “my crazy ass mama died and I could finally get vaccinated” glow up #GameofThrones #DemThrones htt…,2019-05-20 12:47:55,-0.3,negative
"It started as a stupid comedy as Dumb and Dumberer, and ended as a  masterpiece like The Godfather?",2019-05-20 12:47:55,-0.5874999999999999,negative
"RT @AktharAZIF: Sometimes Duty is the Death of Love
#GameOfThrones 💔 https://t.co/4vU6iqtENq",2019-05-20 12:47:55,0.5,neutral
"RT @PostMalone28: Remember when we were happy and we did not know..
#GameOfThrones #GameOfThonesFinale https://t.co/JzVVjgcmex",2019-05-20 12:47:55,0.8,positive
"Fuck the writers
Fuck the directors 
Fuck the cast
#GameOfThrones",2019-05-20 12:47:56,-0.4000000000000001,negative
"RT @mr3film: Tyrion: ""Bran should be King""

Nearly everyone else: ""Aye!""

Sansa: ""Lol! Fuck that! I'm naming myself Queen in the North!""…",2019-05-20 12:47:56,0.16666666666666666,negative
"RT @ThePixelFactor: Don't worry, be happy. #GameOfThrones https://t.co/UUeXuklcks",2019-05-20 12:47:56,0.8,positive
"RT @ALHEWE: HBO: What do we say to good writing? 
D&amp;D: Not today!
#GameOfThrones https://t.co/e8111JfZCz",2019-05-20 12:47:56,0.875,positive
RT @kreidy_b: Just give Peter Dinklage the Emmy right away. He was outstanding! #GameofThrones https://t.co/2nyAk6055Y,2019-05-20 12:47:56,0.45535714285714285,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:56,0.10714285714285714,negative
Safe to be said the showrunners just are nowhere nearly imaginative or adaptive to finish a series this complex ; h… https://t.co/3TyCHwp2ID,2019-05-20 12:47:56,0.26666666666666666,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:57,-0.5,negative
"Alright, moving from #GameOfThrones to another show with intrigues, drama, secrets, plotting and ultimately, fighti… https://t.co/tVSilU7qdH",2019-05-20 12:47:56,0.0,negative
"RT @ErikDavis: The most epic shot of a terrific series finale. Thanks for the ride, #GameOfThrones 
https://t.co/gtHdH7E6vV",2019-05-20 12:47:56,0.2,negative
"one things for sure, they tried to do so many things in 6 episodes that they forgot about so many details ugh THEY… https://t.co/Yauctzm0y4",2019-05-20 12:47:56,0.5,neutral
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:57,-0.1,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:57,-0.4,negative
RT @Syed_idk: Edmure Tully: “I think I could be a good king.”                                                 Everyone Else:…,2019-05-20 12:47:57,0.7,positive
"RT @jrome58: Arya: ""You know, fans were right. I AM too good for this world. Peace!""
#gameofthrones #GoT #DemThrones #ThronesYall",2019-05-20 12:47:57,0.5803571428571428,positive
"RT @sherlockify: The only glow up that matters.

#GameOfThrones https://t.co/bdHXhT7Ujr",2019-05-20 12:47:57,0.0,negative
"RT @tianamarcus_: #GameofThrones
Me thinking about all the hours I’ve spent on GOT only to be given this trash finale https://t.co/Ud1OIP1M…",2019-05-20 12:47:57,-0.05,negative
"@GameOfThrones U even disappointed South Africans,,what a horrible ending, I regret being a die hard fan,,,Bran as… https://t.co/C49DwhwZrP",2019-05-20 12:47:58,-0.6805555555555555,negative
RT @RowiePop: I can’t believe d&amp;d gave to Jaime Lannister the same ending as Prince Charming from Shrek #GameofThrones #GoT #GOT8x05 https:…,2019-05-20 12:47:58,0.35,negative
"RT @CopriOW: After that shit show of an ending, shout out to the undisputed greatest show of all time. 
#GameOfThrones https://t.co/Ke0jp0G…",2019-05-20 12:47:58,0.4,negative
same :/ i mean wtfd?,2019-05-20 12:47:58,-0.1875,negative
